Channel_OrigCY5,Channel_OrigDAPI,Channel_OrigGFP,Channel_OrigRFP,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_OrigCY5,FileName_OrigDAPI,FileName_OrigGFP,FileName_OrigRFP,Frame_OrigCY5,Frame_OrigDAPI,Frame_OrigGFP,Frame_OrigRFP,Group_Index,Group_Length,Group_Number,Height_OrigCY5,Height_OrigDAPI,Height_OrigGFP,Height_OrigRFP,ImageNumber,ImageQuality_Correlation_OrigCY5_20,ImageQuality_Correlation_OrigDAPI_20,ImageQuality_Correlation_OrigGFP_20,ImageQuality_Correlation_OrigRFP_20,ImageQuality_FocusScore_OrigCY5,ImageQuality_FocusScore_OrigDAPI,ImageQuality_FocusScore_OrigGFP,ImageQuality_FocusScore_OrigRFP,ImageQuality_LocalFocusScore_OrigCY5_20,ImageQuality_LocalFocusScore_OrigDAPI_20,ImageQuality_LocalFocusScore_OrigGFP_20,ImageQuality_LocalFocusScore_OrigRFP_20,ImageQuality_PercentMaximal_OrigCY5,ImageQuality_PercentMaximal_OrigDAPI,ImageQuality_PercentMaximal_OrigGFP,ImageQuality_PercentMaximal_OrigRFP,ImageQuality_PercentMinimal_OrigCY5,ImageQuality_PercentMinimal_OrigDAPI,ImageQuality_PercentMinimal_OrigGFP,ImageQuality_PercentMinimal_OrigRFP,ImageQuality_PowerLogLogSlope_OrigCY5,ImageQuality_PowerLogLogSlope_OrigDAPI,ImageQuality_PowerLogLogSlope_OrigGFP,ImageQuality_PowerLogLogSlope_OrigRFP,ImageQuality_Scaling_OrigCY5,ImageQuality_Scaling_OrigDAPI,ImageQuality_Scaling_OrigGFP,ImageQuality_Scaling_OrigRFP,ImageSet_ImageSet,MD5Digest_OrigCY5,MD5Digest_OrigDAPI,MD5Digest_OrigGFP,MD5Digest_OrigRFP,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_OrigCY5,PathName_OrigDAPI,PathName_OrigGFP,PathName_OrigRFP,Scaling_OrigCY5,Scaling_OrigDAPI,Scaling_OrigGFP,Scaling_OrigRFP,Series_OrigCY5,Series_OrigDAPI,Series_OrigGFP,Series_OrigRFP,URL_OrigCY5,URL_OrigDAPI,URL_OrigGFP,URL_OrigRFP,Width_OrigCY5,Width_OrigDAPI,Width_OrigGFP,Width_OrigRFP
-1,-1,-1,-1,0.0,0.0,1.1499999999999986,0.0,0.9500000000000011,B10_01_3_10_CY5_001.tif,B10_01_1_10_DAPI_001.tif,B10_01_2_10_GFP_001.tif,B10_01_4_10_RFP_001.tif,0,0,0,0,1,2160,1,904,904,904,904,1,0.6551198790823539,0.6666532314466924,0.6220289736126288,0.774772893612136,0.018456088403533473,0.2966931154014528,0.09931247193132392,0.20573124353785513,0.25362223173211795,7.530049652264659,2.594091373309769,0.7206535912613986,0.008314535253629475,9.037538319162473e-05,0.015183064376192955,0.006055150673838857,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.027383741107062293,-1.5015398049028843,-2.269208203725806,-1.8700096707285605,-1.7245718324251993,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3dzRtvLo0MJwbiw7jY4tDFCQG4OCHOhHKgY5qHS3AwDTGvwa',a915e5f1967de2b8f0dbc9aacfd72c8d,c525143241ee3e0d9800b4334e5458f0,7d08e2736b92a72859f0f7670729976b,af46d2dcccdda58dca6d120bdd87ab2c,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_10_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_10_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_10_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_10_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.9000000000000004,0.0,1.0,B10_01_3_11_CY5_001.tif,B10_01_1_11_DAPI_001.tif,B10_01_2_11_GFP_001.tif,B10_01_4_11_RFP_001.tif,0,0,0,0,2,2160,1,904,904,904,904,2,0.734926343088482,0.6440546930761586,0.6946766949785093,0.726182224830339,0.013839985122557248,0.2722223503017793,0.09825409416804673,0.17131181337141407,0.04131596400812908,7.29565320257298,1.4258540740338788,0.4483494722420889,9.037538319162473e-05,0.0036150153276649894,0.0024401353461738677,0.0038861414772398636,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.15589753600555267,-1.726878756549422,-2.3006649155985492,-1.954971982005207,-1.8122153463719834,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNBxtK9N9aMFwtLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwDdIfwe',4f5a13560b2dd1e0c8712582004523d8,f69f29ccdc55a8864f01c6ce1a4d67d6,2471b783cbd15675b6532abe50741da1,176c7969cd9641eddd28813982e406c8,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_11_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_11_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_11_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_11_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.4800000000000022,0.0,1.0600000000000023,B10_01_3_12_CY5_001.tif,B10_01_1_12_DAPI_001.tif,B10_01_2_12_GFP_001.tif,B10_01_4_12_RFP_001.tif,0,0,0,0,3,2160,1,904,904,904,904,3,0.6180626220411816,0.638209299181974,0.6337415934917795,0.7567193376766554,0.007495822451297858,0.23169354275250273,0.08186459768067032,0.19134456316096446,0.044228007946295216,3.722987187891137,1.4246645010233678,0.2880028401780878,9.037538319162473e-05,0.012742929030019088,0.005512898374689108,0.00018075076638324945,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.1391780901151021,-1.538321241922204,-2.2493436392290125,-1.8615138640651687,-1.7683103040161636,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNBptK9N9aMFotLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwDnKPwi',ffebcd6167e9175bdf5dbc35f65411c9,d789f6adcc93d75245779aaf0ad8663f,41b01b49321e251edd4728fc447ef2cb,dcf7780085230d6af82ddf772c2a3694,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_12_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_12_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_12_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_12_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.41999999999999815,0.0,0.9899999999999984,B10_01_3_13_CY5_001.tif,B10_01_1_13_DAPI_001.tif,B10_01_2_13_GFP_001.tif,B10_01_4_13_RFP_001.tif,0,0,0,0,4,2160,1,904,904,904,904,4,0.6907775497622243,0.6322249030756735,0.6860597796599728,0.8306024053584059,0.026727492964594996,0.32593753008051346,0.16846637634389122,0.28193827932135535,0.12067423622179169,7.863456692825564,2.8621878701811942,0.37399118288435174,0.0019882584302157442,9.037538319162473e-05,0.005241772225114234,0.03108913181791891,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.10501619526866794,-1.7278346178283284,-2.30199655620328,-2.0901447984704515,-1.810288499657195,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNB5tK9N9aMF4tLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwDxL/wm',e0f3bf26e8f0c725a51269db0f887ff0,b26b35c2fa55490bb79eb4f45d2a2de7,e5d89af47531dc787d3f92d1899d7910,2d35c61cdedc4be287592b9f93781440,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_13_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_13_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_13_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_13_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.4599999999999973,0.0,1.0100000000000016,B10_01_3_14_CY5_001.tif,B10_01_1_14_DAPI_001.tif,B10_01_2_14_GFP_001.tif,B10_01_4_14_RFP_001.tif,0,0,0,0,5,2160,1,904,904,904,904,5,0.7125483310133107,0.6435048349754828,0.6650981488156681,0.7579240195885049,0.02008031700082964,0.2951487688261847,0.11338841290136634,0.22772686508789516,0.11747413617926994,6.23010157760834,1.7306159602653668,0.5878724287330279,0.01183917519810284,0.0005422522991497484,0.0035246399444733645,0.03822878709005726,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.04898345768986061,-1.629647620952859,-2.262685322366246,-1.890101208702924,-1.8017232140286754,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNBltK9N9aMFktLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwD7Nvwq',b61a7db9bee51bfd9d5aa8692ff2513c,046ccfaf6661f0e690a554670622fc20,bb16f24961c7ac28b728840dff466188,b395127185a3322b8f5ac5b6b4fa6ca0,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_14_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_14_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_14_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_14_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.379999999999999,0.0,1.0500000000000007,B10_01_3_15_CY5_001.tif,B10_01_1_15_DAPI_001.tif,B10_01_2_15_GFP_001.tif,B10_01_4_15_RFP_001.tif,0,0,0,0,6,2160,1,904,904,904,904,6,0.5249182329643692,0.5331633582043689,0.544133159032084,0.6012456602626337,0.038303680138806626,0.3803679522301496,0.16136787434094443,0.1853165676247718,0.29330044652973514,20.847336909322184,0.4247032729684501,0.23904035108402794,0.024310978078547055,0.07555382034819827,0.0683237896928683,0.14179897622765922,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,0.004066892243623113,-1.4088305044942202,-2.223781768793606,-1.8599465607752987,-1.6201233394685988,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNB1tK9N9aMF0tLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwAFTPwu',6a68643d0866bcede607457c16af8eaa,785f91de29f3d7b233216650f1938eed,0f2873589440c6bfd0103b8281fdfbc7,fc663e725b472cf26dba6d8fba369435,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_15_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_15_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_15_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_15_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.4100000000000037,0.0,1.0200000000000031,B10_01_3_16_CY5_001.tif,B10_01_1_16_DAPI_001.tif,B10_01_2_16_GFP_001.tif,B10_01_4_16_RFP_001.tif,0,0,0,0,7,2160,1,904,904,904,904,7,0.5410026538919347,0.5372159122203941,0.5429402363898748,0.6719795432938571,0.024525616324731804,0.3571524765903315,0.15865387027009176,0.1767832445589419,0.13211825868190102,17.571167259364717,0.6050194729062128,0.18680969030990358,0.00018075076638324945,9.037538319162473e-05,0.03795766094048239,0.018255827404708196,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.020515211984498814,-1.3967361488342795,-2.246759012481344,-1.7608968304944164,-1.5875199125289063,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNBttK9N9aMFstLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwAPU/wy',d334e8017b4c53b80ebd101bfb70c399,afc27c5928896a1d152053be02fcc13e,0d5fa9cf5800743232f5a4ec2e9e8dc2,e795ad221d700718f4f45a71849cff96,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_16_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_16_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_16_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_16_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5500000000000007,0.0,1.0200000000000031,B10_01_3_17_CY5_001.tif,B10_01_1_17_DAPI_001.tif,B10_01_2_17_GFP_001.tif,B10_01_4_17_RFP_001.tif,0,0,0,0,8,2160,1,904,904,904,904,8,0.6518612173592705,0.6245870656994944,0.6763271677070087,0.7708667525821014,0.022987698929930057,0.38109244075628257,0.19204623720752823,0.2518341554546998,0.0906282209451723,14.644404130474415,5.272888524260769,0.6770913687632942,0.0018075076638324947,0.08395873098501938,0.017442448955983573,0.013104430562785586,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.08314535253629475,-1.6314835255061841,-2.2570175217474,-1.9098447640925866,-1.6775734309960626,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgNB9tK9N9aMF8tLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwAZWvw2',2226c138b1c780c7f4e582b28a815499,abcd89154d3134d5e764e1a74af7cece,35252a00eb4ffef3bf3dc7bef03ab9c5,21f9c3a112cdb555460b8f091044c26f,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_17_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_17_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_17_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_17_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.3299999999999983,0.0,0.9100000000000001,B10_01_3_18_CY5_001.tif,B10_01_1_18_DAPI_001.tif,B10_01_2_18_GFP_001.tif,B10_01_4_18_RFP_001.tif,0,0,0,0,9,2160,1,904,904,904,904,9,0.6495523479307896,0.6178490961164589,0.8382746678775366,0.7690604611537357,0.0031257275194847165,0.01201926874082898,0.02055387379357818,0.0764352699755116,0.04004410146380821,0.16913184624723906,0.06352305020709534,0.06347795241267817,0.0005422522991497484,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.0002711261495748742,9.037538319162473e-05,0.26326349123720283,-1.2233700547586268,-1.6816882468570005,-1.9723647518192213,-1.9234124016285266,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgtBhtK9N9aMFitLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwAjYfw6',6e7397e8d43a884a83141287183f8ab0,088d8ac0cc1b7509b8a446c0f2f622b6,bf434e43024d6dff0d5fa92d5a928461,0fe2244e252d1bf5bd98a49b35eb79b8,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_18_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_18_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_18_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_18_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5700000000000003,0.0,0.9199999999999982,B10_01_3_19_CY5_001.tif,B10_01_1_19_DAPI_001.tif,B10_01_2_19_GFP_001.tif,B10_01_4_19_RFP_001.tif,0,0,0,0,10,2160,1,904,904,904,904,10,0.8385627244288987,0.685459096588362,0.7666210854494994,0.8010466926516892,0.027029494178538956,0.2521951819281159,0.10928545289714119,0.2222322296901038,0.11802075306734393,4.392544672017773,2.1070429552197516,0.4762742344756743,0.017442448955983573,9.037538319162473e-05,0.0014460061310659956,0.0037957660940482387,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.11251735207357279,-1.7424087826568304,-2.503304912664479,-2.038033018374035,-1.7935812660535035,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwgtBxtK9N9aMFytLFM1yA3AQX5ICwGh3GQG4OCHOhHKgY5qHS3AwAtaPw+',2323e7ef0b3bc94b175e8bae37fa08e7,402f5cf30af14f0d694d38ef8fd38995,40ee3e857052f5c4c741b8dea0a4f8a3,3c45028a29d69e8fc13c78d109f21bf5,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_19_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_19_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_19_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_19_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.3100000000000023,0.0,1.0199999999999996,B10_01_3_1_CY5_001.tif,B10_01_1_1_DAPI_001.tif,B10_01_2_1_GFP_001.tif,B10_01_4_1_RFP_001.tif,0,0,0,0,11,2160,1,904,904,904,904,11,0.509778029522523,0.6221726378514698,0.5630066637469574,0.6913863389478397,0.020890066094589075,0.2556919188709503,0.06884129666592652,0.18115697913652884,0.18551823622603836,6.930946274349966,1.6228952513101187,0.580516730475081,0.006416652206605356,9.037538319162473e-05,0.0018978830470241194,0.004066892243623113,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.06497990051477819,-1.5148616337499083,-2.1245909378449275,-1.896746428968767,-1.7355760273361553,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3VwQHG0q03tkYbSpTNcQNxmcZeAwDnFjYIgDvUjFEAeV7HYAKlP7Wg==',3b314746e6c987e8886c64aa3cc91b3a,19786360bce44020acdb6d516cd6e7fc,d3d9783677b4dc18d8f8f2cd55adc9bf,b3043dedc4ded3018e902c10a4e68b88,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_1_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_1_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_1_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_1_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.379999999999999,0.0,0.9699999999999989,B10_01_3_20_CY5_001.tif,B10_01_1_20_DAPI_001.tif,B10_01_2_20_GFP_001.tif,B10_01_4_20_RFP_001.tif,0,0,0,0,12,2160,1,904,904,904,904,12,0.6482314463932984,0.6722687514480717,0.724352339784908,0.7069559363839156,0.004419013472563459,0.027769870939624637,0.016765631870478248,0.10267093492803323,0.03771081193282939,0.4367686947007313,0.2933241422365227,0.13788638250229227,0.001355630747874371,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.00018075076638324945,0.10456431835270981,-1.3950786038364074,-1.7185176516929188,-1.790360979824348,-1.790871255351633,65535,65535,65535,65535,b'eLsYSUBjsxkdWhgU3Vxg0220rUz3oQWj0cYyfYPcBBTkg7AYHMZBbgwKcqAfqRjkoNLdDgDdJfwe',1c94c3adc402ed21ef3fe4ca14044bc5,76d3a18077bb66960c973d8b6e538b69,a9a69f15b3fc24f08a1dcd15a3d7ccbf,71a3248ea263c141f45729fe1ee573b1,0,0,0,0,0,0,0,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6,65535,65535,65535,65535,0,0,0,0,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_3_20_CY5_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_1_20_DAPI_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_2_20_GFP_001.tif,file:/media/18tbdrive/1.Github_Repositories/nf1_schwann_cell_painting_data/0.download_data/Plate_6/B10_01_4_20_RFP_001.tif,1224,1224,1224,1224
